Event,Round,White,Black,Result,WhiteElo,WhiteTitle,WhiteFideId,BlackElo,BlackTitle,BlackFideId,Variant,ECO,Opening,Move Number,Move,Color,Evaluation,Time
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",26,e4,Black,5.82,0:37:34
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",27,Bxf8,White,5.96,0:16:51
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",27,Nxf8,Black,6.22,0:37:39
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",28,Bc4,White,5.8,0:16:50
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",28,Qf4,Black,5.7,0:29:52
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",29,Qb8,White,5.81,0:12:39
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",29,Ne6,Black,5.77,0:30:16
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",30,Qb5,White,4.13,0:09:58
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",30,e3,Black,5.44,0:23:12
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",31,Bxe6,White,5.44,0:09:21
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",31,exf2,Black,5.81,0:23:36
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",32,Bxf7+,White,5.82,0:07:07
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",32,Qxf7,Black,5.66,0:22:24
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",33,Rgf1,White,5.43,0:05:15
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",33,g6,Black,5.92,0:22:31
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",34,Qe2,White,5.9,0:04:40
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",34,Rxd7,Black,6.61,0:22:17
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",35,Rxd7,White,6.32,0:04:55
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",35,Qxd7,Black,6.25,0:22:42
"Round 2: Valenzuela Gomez, Fernando - Mompel Ferruz, Xavier",2.2,"Valenzuela Gomez, Fernando","Mompel Ferruz, Xavier",1-0,2358,IM,3409392,2279,FM,54585775,Standard,B90,"Sicilian Defense: Najdorf Variation, Freak Attack",36,Qxf2,White,5.83,0:05:13
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,1,d4,White,0.17,1:30:57
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,1,Nf6,Black,0.19,1:25:05
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,2,c4,White,0.18,1:31:23
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,2,e6,Black,0.14,1:25:29
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,3,g3,White,0.13,1:31:50
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,3,c5,Black,0.32,1:25:45
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,4,d5,White,0.28,1:32:15
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,4,exd5,Black,0.3,1:26:10
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,5,cxd5,White,0.23,1:32:41
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,5,d6,Black,0.43,1:26:33
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,6,Nf3,White,0.35,1:32:55
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,6,g6,Black,0.38,1:26:40
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,7,a4,White,0.24,1:33:10
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,7,Bg7,Black,0.3,1:26:34
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,8,Bg2,White,0.25,1:33:36
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,8,O-O,Black,0.36,1:26:54
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,9,Nfd2,White,0.24,1:34:03
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,9,Re8,Black,0.8,1:24:27
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,10,O-O,White,0.29,1:34:17
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,10,Nbd7,Black,0.37,1:21:29
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,11,Na3,White,0.35,1:34:33
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,11,b6,Black,0.21,1:18:22
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,12,Ndc4,White,0.18,1:27:55
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,12,Ne5,Black,0.24,1:17:53
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,13,Nxe5,White,0.25,1:15:31
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,13,Rxe5,Black,0.21,1:18:10
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,14,Nc4,White,-0.22,1:15:43
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,14,Re8,Black,-0.14,1:17:54
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,15,Ra2,White,-0.22,1:08:39
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,15,Ba6,Black,-0.1,1:08:20
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,16,b3,White,-0.17,1:09:03
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,16,Ne4,Black,-0.05,0:58:38
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,17,Qd3,White,-0.14,1:05:05
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,17,Qe7,Black,-0.07,0:51:20
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,18,Rc2,White,-0.15,0:59:47
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,18,f5,Black,-0.11,0:48:30
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,19,Bf4,White,-0.21,0:56:15
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,19,b5,Black,0.19,0:44:40
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,20,axb5,White,0.28,0:40:07
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,20,Bxb5,Black,0.31,0:45:02
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,21,Bxe4,White,0.2,0:39:44
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,21,fxe4,Black,0.21,0:28:35
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,22,Qd2,White,0.24,0:39:51
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,22,Bxc4,Black,0.17,0:28:32
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,23,Rxc4,White,0.22,0:39:28
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,23,Be5,Black,1.04,0:27:42
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,24,Be3,White,1.1,0:29:43
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,24,Rab8,Black,1.32,0:21:53
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,25,b4,White,1.31,0:27:29
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,25,cxb4,Black,1.27,0:20:00
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,26,Rxb4,White,1.26,0:27:44
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,26,Bf6,Black,1.7,0:18:52
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,27,Rc1,White,1.7,0:24:38
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,27,Rxb4,Black,1.99,0:18:03
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,28,Qxb4,White,1.72,0:25:03
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,28,Bg5,Black,2.16,0:18:25
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,29,Qd2,White,1.43,0:18:20
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,29,Bxe3,Black,1.56,0:18:01
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,30,Qxe3,White,1.43,0:18:46
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,30,Qe5,Black,1.52,0:17:06
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,31,Qxa7,White,1.29,0:12:20
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,31,Qxd5,Black,1.36,0:14:15
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,32,Qa4,White,1.09,0:10:36
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,32,Re7,Black,1.44,0:11:35
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,33,Rd1,White,1.26,0:10:52
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,33,Qe5,Black,1.42,0:11:13
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,34,e3,White,0.71,0:10:04
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,34,Kg7,Black,0.72,0:11:01
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,35,Qc6,White,0.5,0:10:14
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,35,Re6,Black,0.73,0:10:45
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,36,Rd4,White,0.78,0:09:24
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,36,Kh6,Black,1.25,0:10:33
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,37,h4,White,0.82,0:09:45
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,37,Kg7,Black,1.41,0:08:05
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,38,Kg2,White,0.77,0:09:49
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,38,h5,Black,0.79,0:05:41
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,39,Qd7+,White,0.62,0:06:19
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,39,Kh6,Black,0.64,0:06:02
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,40,Qd8,White,0.73,0:06:32
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,40,Kg7,Black,1.26,0:04:46
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,41,Rb4,White,0.82,0:04:04
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,41,Re7,Black,0.65,0:03:10
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,42,Rb8,White,0.67,0:01:40
"Round 2: Asis Gargatagli, Hipolito - Villa Tornero, Alex",2.3,"Asis Gargatagli, Hipolito","Villa Tornero, Alex",1-0,2472,GM,2260735,2321,FM,54501091,Standard,E00,Catalan Opening,42,Kh6,Black,0.74,0:02:38
